Date,BRENT
,BZ=F
9/20/2018,78.69999695
9/21/2018,78.80000305
9/24/2018,81.19999695
9/25/2018,81.87000275
9/26/2018,81.33999634
9/27/2018,81.72000122
9/28/2018,82.72000122
10/1/2018,84.98000336
10/2/2018,84.80000305
10/3/2018,86.29000092
10/4/2018,84.58000183
10/5/2018,84.16000366
10/8/2018,83.91000366
10/9/2018,85
10/10/2018,83.08999634
10/11/2018,80.26000214
10/12/2018,80.43000031
10/15/2018,80.77999878
10/16/2018,81.41000366
10/17/2018,80.05000305
10/18/2018,79.29000092
10/19/2018,79.77999878
10/22/2018,79.83000183
10/23/2018,76.44000244
10/24/2018,76.16999817
10/25/2018,76.88999939
10/26/2018,77.62000275
10/29/2018,77.33999634
10/30/2018,75.91000366
10/31/2018,75.47000122
11/1/2018,75.5
11/2/2018,72.83000183
11/5/2018,73.16999817
11/6/2018,72.12999725
11/7/2018,72.06999969
11/8/2018,70.65000153
11/9/2018,70.18000031
11/12/2018,70.12000275
11/13/2018,65.47000122
11/14/2018,66.12000275
11/15/2018,66.62000275
11/16/2018,66.76000214
11/19/2018,66.79000092
11/20/2018,62.52999878
11/21/2018,63.47999954
11/23/2018,58.79999924
11/26/2018,60.47999954
11/27/2018,60.20999908
11/28/2018,58.75999832
11/29/2018,59.50999832
11/30/2018,58.70999908
12/3/2018,61.68999863
12/4/2018,62.08000183
12/6/2018,60.06000137
12/7/2018,61.66999817
12/10/2018,59.97000122
12/11/2018,60.20000076
12/12/2018,60.15000153
12/13/2018,61.45000076
12/14/2018,60.27999878
12/17/2018,59.61000061
12/18/2018,56.25999832
12/19/2018,57.24000168
12/20/2018,54.34999847
12/21/2018,53.81999969
12/24/2018,50.47000122
12/26/2018,54.47000122
12/27/2018,52.15999985
12/28/2018,52.20000076
12/31/2018,53.79999924
1/2/2019,54.90999985
1/3/2019,55.95000076
1/4/2019,57.06000137
1/7/2019,57.33000183
1/8/2019,58.72000122
1/9/2019,61.43999863
1/10/2019,61.68000031
1/11/2019,60.47999954
1/14/2019,58.99000168
1/15/2019,60.63999939
1/16/2019,61.31999969
1/17/2019,61.18000031
1/18/2019,62.70000076
1/22/2019,61.5
1/23/2019,61.13999939
1/24/2019,61.09000015
1/25/2019,61.63999939
1/28/2019,59.93000031
1/29/2019,61.31999969
1/30/2019,61.65000153
1/31/2019,61.88999939
2/1/2019,61.86999893
2/4/2019,62.50999832
2/5/2019,61.97999954
2/6/2019,62.68999863
2/7/2019,61.63000107
2/8/2019,62.09999847
2/11/2019,61.50999832
2/12/2019,62.41999817
2/13/2019,63.61000061
2/14/2019,64.56999969
2/15/2019,66.25
2/19/2019,66.44999695
2/20/2019,67.08000183
2/21/2019,67.06999969
2/22/2019,67.12000275
2/25/2019,64.76000214
2/26/2019,65.20999908
2/27/2019,66.38999939
2/28/2019,66.02999878
3/1/2019,65.06999969
3/4/2019,65.66999817
3/5/2019,65.86000061
3/6/2019,65.98999786
3/7/2019,66.30000305
3/8/2019,65.73999786
3/11/2019,66.58000183
3/12/2019,66.66999817
3/13/2019,67.55000305
3/14/2019,67.23000336
3/15/2019,67.16000366
3/18/2019,67.54000092
3/19/2019,67.61000061
3/20/2019,68.5
3/21/2019,67.86000061
3/22/2019,67.02999878
3/25/2019,67.20999908
3/26/2019,67.97000122
3/27/2019,67.83000183
3/28/2019,67.81999969
3/29/2019,68.38999939
4/1/2019,69.01000214
4/2/2019,69.37000275
4/3/2019,69.30999756
4/4/2019,69.40000153
4/5/2019,70.33999634
4/8/2019,71.09999847
4/9/2019,70.61000061
4/10/2019,71.73000336
4/11/2019,70.83000183
4/12/2019,71.55000305
4/15/2019,71.18000031
4/16/2019,71.72000122
4/17/2019,71.62000275
4/18/2019,71.97000122
4/22/2019,74.04000092
4/23/2019,74.51000214
4/24/2019,74.56999969
4/25/2019,74.34999847
4/26/2019,72.15000153
4/29/2019,72.04000092
4/30/2019,72.80000305
5/1/2019,72.18000031
5/2/2019,70.75
5/3/2019,70.84999847
5/6/2019,71.23999786
5/7/2019,69.87999725
5/8/2019,70.37000275
5/9/2019,70.38999939
5/10/2019,70.62000275
5/13/2019,70.23000336
5/14/2019,71.23999786
5/15/2019,71.76999664
5/16/2019,72.62000275
5/17/2019,72.20999908
5/20/2019,71.97000122
5/21/2019,72.18000031
5/22/2019,70.98999786
5/23/2019,67.76000214
5/24/2019,68.69000244
5/28/2019,70.11000061
5/29/2019,69.44999695
5/30/2019,66.87000275
5/31/2019,64.48999786
6/3/2019,61.27999878
6/4/2019,61.97000122
6/5/2019,60.63000107
6/6/2019,61.66999817
6/7/2019,63.29000092
6/10/2019,62.29000092
6/11/2019,62.29000092
6/12/2019,59.97000122
6/13/2019,61.31000137
6/14/2019,62.00999832
6/17/2019,60.93999863
6/18/2019,62.13999939
6/19/2019,61.81999969
6/20/2019,64.44999695
6/21/2019,65.19999695
6/24/2019,64.86000061
6/25/2019,65.05000305
6/26/2019,66.48999786
6/27/2019,66.55000305
6/28/2019,66.55000305
7/1/2019,65.05999756
7/2/2019,62.40000153
7/3/2019,63.81999969
7/5/2019,64.23000336
7/8/2019,64.11000061
7/9/2019,64.16000366
7/10/2019,67.01000214
7/11/2019,66.51999664
7/12/2019,66.72000122
7/15/2019,66.48000336
7/16/2019,64.34999847
7/17/2019,63.65999985
7/18/2019,61.93000031
7/19/2019,62.47000122
7/22/2019,63.25999832
7/23/2019,63.83000183
7/24/2019,63.18000031
7/25/2019,63.38999939
7/26/2019,63.45999908
7/29/2019,63.70999908
7/30/2019,64.72000122
7/31/2019,65.16999817
8/1/2019,60.5
8/2/2019,61.88999939
8/5/2019,59.81000137
8/6/2019,58.93999863
8/7/2019,56.22999954
8/8/2019,57.38000107
8/9/2019,58.52999878
8/12/2019,58.56999969
8/13/2019,61.29999924
8/14/2019,59.47999954
8/15/2019,58.22999954
8/16/2019,58.63999939
8/19/2019,59.74000168
8/20/2019,60.02999878
8/21/2019,60.29999924
8/22/2019,59.91999817
8/23/2019,59.34000015
8/26/2019,58.70000076
8/27/2019,59.50999832
8/28/2019,60.49000168
8/29/2019,61.08000183
8/30/2019,60.43000031
9/3/2019,58.25999832
9/4/2019,60.70000076
9/5/2019,60.95000076
9/6/2019,61.54000092
9/9/2019,62.59000015
9/10/2019,62.38000107
9/11/2019,60.81000137
9/12/2019,60.38000107
9/13/2019,60.22000122
9/16/2019,69.01999664
9/17/2019,64.55000305
9/18/2019,63.59999847
9/19/2019,64.40000153
9/20/2019,64.27999878
9/23/2019,64.76999664
9/24/2019,63.09999847
9/25/2019,62.38999939
9/26/2019,62.74000168
9/27/2019,61.90999985
9/30/2019,60.77999878
10/1/2019,58.88999939
10/2/2019,57.68999863
10/3/2019,57.70999908
10/4/2019,58.36999893
10/7/2019,58.34999847
10/8/2019,58.24000168
10/9/2019,58.31999969
10/10/2019,59.09999847
10/11/2019,60.50999832
10/14/2019,59.34999847
10/15/2019,58.74000168
10/16/2019,59.41999817
10/17/2019,59.90999985
10/18/2019,59.41999817
10/21/2019,58.95999908
10/22/2019,59.70000076
10/23/2019,61.16999817
10/24/2019,61.66999817
10/25/2019,62.02000046
10/28/2019,61.56999969
10/29/2019,61.59000015
10/30/2019,60.61000061
10/31/2019,60.22999954
11/1/2019,61.68999863
11/4/2019,62.13000107
11/5/2019,62.95999908
11/6/2019,61.74000168
11/7/2019,62.29000092
11/8/2019,62.50999832
11/11/2019,62.18000031
11/12/2019,62.06000137
11/13/2019,62.36999893
11/14/2019,62.27999878
11/15/2019,63.29999924
11/18/2019,62.43999863
11/19/2019,60.90999985
11/20/2019,62.40000153
11/21/2019,63.97000122
11/22/2019,63.38999939
11/25/2019,63.65000153
11/26/2019,64.26999664
11/27/2019,64.05999756
11/29/2019,62.43000031
12/2/2019,60.91999817
12/3/2019,60.81999969
12/4/2019,63
12/5/2019,63.38999939
12/6/2019,64.38999939
12/9/2019,64.25
12/10/2019,64.33999634
12/11/2019,63.72000122
12/12/2019,64.19999695
12/13/2019,65.22000122
12/16/2019,65.33999634
12/17/2019,66.09999847
12/18/2019,66.16999817
12/19/2019,66.54000092
12/20/2019,66.13999939
12/23/2019,66.38999939
12/24/2019,67.19999695
12/26/2019,67.91999817
12/27/2019,68.16000366
12/30/2019,68.44000244
12/31/2019,66
1/2/2020,66.25
1/3/2020,68.59999847
1/6/2020,68.91000366
1/7/2020,68.26999664
1/8/2020,65.44000244
1/9/2020,65.37000275
1/10/2020,64.98000336
1/13/2020,64.19999695
1/14/2020,64.48999786
1/15/2020,64
1/16/2020,64.62000275
1/17/2020,64.84999847
1/21/2020,64.58999634
1/22/2020,63.20999908
1/23/2020,62.04000092
1/24/2020,60.68999863
1/27/2020,59.31999969
1/28/2020,59.50999832
1/29/2020,59.81000137
1/30/2020,58.29000092
1/31/2020,58.15999985
2/3/2020,54.45000076
2/4/2020,53.95999908
2/5/2020,55.27999878
2/6/2020,54.93000031
2/7/2020,54.47000122
2/10/2020,53.27000046
2/11/2020,54.00999832
2/12/2020,55.79000092
2/13/2020,56.34000015
2/14/2020,57.31999969
2/18/2020,57.75
2/19/2020,59.11999893
2/20/2020,59.31000137
2/21/2020,58.5
2/24/2020,56.29999924
2/25/2020,54.95000076
2/26/2020,53.43000031
2/27/2020,52.18000031
2/28/2020,50.52000046
3/2/2020,51.90000153
3/3/2020,51.86000061
3/4/2020,51.13000107
3/5/2020,49.99000168
3/6/2020,45.27000046
3/9/2020,34.36000061
3/10/2020,37.22000122
3/11/2020,35.79000092
3/12/2020,33.22000122
3/13/2020,33.84999847
3/16/2020,30.04999924
3/17/2020,28.72999954
3/18/2020,24.87999916
3/19/2020,28.46999931
3/20/2020,26.97999954
3/23/2020,27.03000069
3/24/2020,27.14999962
3/25/2020,27.38999939
3/26/2020,26.34000015
3/27/2020,24.93000031
3/30/2020,22.76000023
3/31/2020,22.73999977
4/1/2020,24.73999977
4/2/2020,29.94000053
4/3/2020,34.11000061
4/6/2020,33.04999924
4/7/2020,31.87000084
4/8/2020,32.84000015
4/9/2020,31.47999954
4/13/2020,31.73999977
4/14/2020,29.60000038
4/15/2020,27.69000053
4/16/2020,27.81999969
4/17/2020,28.07999992
4/20/2020,25.56999969
4/21/2020,19.32999992
4/22/2020,20.37000084
4/23/2020,21.32999992
4/24/2020,21.44000053
4/27/2020,19.98999977
4/28/2020,20.45999908
4/29/2020,22.54000092
4/30/2020,25.27000046
5/1/2020,26.44000053
5/4/2020,27.20000076
5/5/2020,30.96999931
5/6/2020,29.71999931
5/7/2020,29.45999908
5/8/2020,30.96999931
5/11/2020,29.62999916
5/12/2020,29.97999954
5/13/2020,29.19000053
5/14/2020,31.12999916
5/15/2020,32.5
5/18/2020,34.81000137
5/19/2020,34.65000153
5/20/2020,35.75
5/21/2020,36.06000137
5/22/2020,35.13000107
5/26/2020,36.16999817
5/27/2020,34.74000168
5/28/2020,35.29000092
5/29/2020,35.33000183
6/1/2020,38.31999969
6/2/2020,39.56999969
6/3/2020,39.79000092
6/4/2020,39.99000168
6/5/2020,42.29999924
6/8/2020,40.79999924
6/9/2020,41.18000031
6/10/2020,41.72999954
6/11/2020,38.54999924
6/12/2020,38.72999954
6/15/2020,39.72000122
6/16/2020,40.95999908
6/17/2020,40.70999908
6/18/2020,41.50999832
6/19/2020,42.18999863
6/22/2020,43.08000183
6/23/2020,42.63000107
6/24/2020,40.31000137
6/25/2020,41.04999924
6/26/2020,41.02000046
6/29/2020,41.70999908
6/30/2020,41.15000153
7/1/2020,42.02999878
7/2/2020,43.13999939
7/6/2020,43.09999847
7/7/2020,43.08000183
7/8/2020,43.29000092
7/9/2020,42.34999847
7/10/2020,43.24000168
7/13/2020,42.72000122
7/14/2020,42.90000153
7/15/2020,43.79000092
7/16/2020,43.36999893
7/17/2020,43.13999939
7/20/2020,43.27999878
7/21/2020,44.31999969
7/22/2020,44.29000092
7/23/2020,43.31000137
7/24/2020,43.34000015
7/27/2020,43.40999985
7/28/2020,43.22000122
7/29/2020,43.75
7/30/2020,42.93999863
7/31/2020,43.29999924
8/3/2020,44.15000153
8/4/2020,44.43000031
8/5/2020,45.16999817
8/6/2020,45.09000015
8/7/2020,44.40000153
8/10/2020,44.99000168
8/11/2020,44.5
8/12/2020,45.43000031
8/13/2020,44.95999908
8/14/2020,44.79999924
8/17/2020,45.36999893
8/18/2020,45.45999908
8/19/2020,45.36999893
8/20/2020,44.90000153
8/21/2020,44.34999847
8/24/2020,45.13000107
8/25/2020,45.86000061
8/26/2020,45.63999939
8/27/2020,45.09000015
8/28/2020,45.04999924
8/31/2020,45.27999878
9/1/2020,45.58000183
9/2/2020,44.43000031
9/3/2020,44.06999969
9/4/2020,42.65999985
9/8/2020,39.77999878
9/9/2020,40.79000092
9/10/2020,40.06000137
9/11/2020,39.83000183
9/14/2020,39.61000061
9/15/2020,40.52999878
9/16/2020,42.22000122
9/17/2020,43.29999924
9/18/2020,43.15000153
9/21/2020,41.43999863
9/22/2020,41.72000122
9/23/2020,41.77000046
9/24/2020,41.93999863
9/25/2020,41.91999817
9/28/2020,42.43000031
9/29/2020,41.02999878
9/30/2020,40.95000076
10/1/2020,40.93000031
10/2/2020,39.27000046
10/5/2020,41.29000092
10/6/2020,42.65000153
10/7/2020,41.99000168
10/8/2020,43.34000015
10/9/2020,42.84999847
10/12/2020,41.72000122
10/13/2020,42.45000076
10/14/2020,43.31999969
10/15/2020,43.15999985
10/16/2020,42.93000031
10/19/2020,42.61999893
10/20/2020,43.15999985
10/21/2020,41.72999954
10/22/2020,42.45999908
10/23/2020,41.77000046
10/26/2020,40.45999908
10/27/2020,41.20000076
10/28/2020,39.11999893
10/29/2020,37.65000153
10/30/2020,37.45999908
11/2/2020,38.97000122
11/3/2020,39.70999908
11/4/2020,41.22999954
11/5/2020,40.93000031
11/6/2020,39.45000076
11/9/2020,42.40000153
11/10/2020,43.61000061
11/11/2020,43.79999924
11/12/2020,43.52999878
11/13/2020,42.77999878
11/16/2020,43.81999969
11/17/2020,43.75
11/18/2020,44.34000015
11/19/2020,44.20000076
11/20/2020,44.95999908
11/23/2020,46.06000137
11/24/2020,47.86000061
11/25/2020,48.61000061
11/27/2020,48.18000031
11/30/2020,47.59000015
12/1/2020,47.41999817
12/2/2020,48.25
12/3/2020,48.70999908
12/4/2020,49.25
12/7/2020,48.79000092
12/8/2020,48.84000015
12/9/2020,48.86000061
12/10/2020,50.25
12/11/2020,49.97000122
12/14/2020,50.29000092
12/15/2020,50.75999832
12/16/2020,51.08000183
12/17/2020,51.5
12/18/2020,52.25999832
12/21/2020,50.90999985
12/22/2020,50.08000183
12/23/2020,51.20000076
12/24/2020,51.29000092
12/28/2020,50.86000061
12/29/2020,51.09000015
12/30/2020,51.34000015
12/31/2020,51.79999924
1/4/2021,51.09000015
1/5/2021,53.59999847
1/6/2021,54.29999924
1/7/2021,54.38000107
1/8/2021,55.99000168
1/11/2021,55.65999985
1/12/2021,56.58000183
1/13/2021,56.06000137
1/14/2021,56.41999817
1/15/2021,55.09999847
1/19/2021,55.90000153
1/20/2021,56.08000183
1/21/2021,56.09999847
1/22/2021,55.40999985
1/25/2021,55.88000107
1/26/2021,55.90999985
1/27/2021,55.81000137
1/28/2021,55.52999878
1/29/2021,55.88000107
2/1/2021,56.34999847
2/2/2021,57.45999908
2/3/2021,58.45999908
2/4/2021,58.84000015
2/5/2021,59.34000015
2/8/2021,60.56000137
2/9/2021,61.09000015
2/10/2021,61.47000122
2/11/2021,61.13999939
2/12/2021,62.43000031
2/16/2021,63.34999847
2/17/2021,64.33999634
2/18/2021,63.93000031
2/19/2021,62.90999985
2/22/2021,65.23999786
2/23/2021,65.37000275
2/24/2021,67.04000092
2/25/2021,66.87999725
2/26/2021,66.12999725
3/1/2021,63.68999863
3/2/2021,62.70000076
3/3/2021,64.06999969
3/4/2021,66.73999786
3/5/2021,69.36000061
3/8/2021,68.23999786
3/9/2021,67.51999664
3/10/2021,67.90000153
3/11/2021,69.62999725
3/12/2021,69.22000122
3/15/2021,68.87999725
3/16/2021,68.38999939
3/17/2021,68
3/18/2021,63.27999878
3/19/2021,64.52999878
3/22/2021,64.62000275
3/23/2021,60.79000092
3/24/2021,64.41000366
3/25/2021,61.95000076
3/26/2021,64.56999969
3/29/2021,64.98000336
3/30/2021,64.13999939
3/31/2021,63.54000092
4/1/2021,64.86000061
4/5/2021,62.15000153
4/6/2021,62.74000168
4/7/2021,63.15999985
4/8/2021,63.20000076
4/9/2021,62.95000076
4/12/2021,63.27999878
4/13/2021,63.66999817
4/14/2021,66.58000183
4/15/2021,66.94000244
4/16/2021,66.76999664
4/19/2021,67.05000305
4/20/2021,66.56999969
4/21/2021,65.31999969
4/22/2021,65.40000153
4/23/2021,66.11000061
4/26/2021,65.65000153
4/27/2021,66.41999817
4/28/2021,67.26999664
4/29/2021,68.55999756
4/30/2021,67.25
5/3/2021,67.55999756
5/4/2021,68.87999725
5/5/2021,68.95999908
5/6/2021,68.08999634
5/7/2021,68.27999878
5/10/2021,68.31999969
5/11/2021,68.55000305
5/12/2021,69.31999969
5/13/2021,67.05000305
5/14/2021,68.70999908
5/17/2021,69.45999908
5/18/2021,68.70999908
5/19/2021,66.66000366
5/20/2021,65.11000061
5/21/2021,66.44000244
5/24/2021,68.45999908
5/25/2021,68.65000153
5/26/2021,68.87000275
5/27/2021,69.45999908
5/28/2021,69.62999725
6/1/2021,70.25
6/2/2021,71.34999847
6/3/2021,71.30999756
6/4/2021,71.88999939
6/7/2021,71.48999786
6/8/2021,72.22000122
6/9/2021,72.22000122
6/10/2021,72.51999664
6/11/2021,72.69000244
6/14/2021,72.86000061
6/15/2021,73.98999786
6/16/2021,74.38999939
6/17/2021,73.08000183
6/18/2021,73.51000214
6/21/2021,74.90000153
6/22/2021,74.80999756
6/23/2021,75.19000244
6/24/2021,75.55999756
6/25/2021,76.18000031
6/28/2021,74.68000031
6/29/2021,74.76000214
6/30/2021,75.12999725
7/1/2021,75.83999634
7/2/2021,76.16999817
7/6/2021,74.52999878
7/7/2021,73.43000031
7/8/2021,74.12000275
7/9/2021,75.55000305
7/12/2021,75.16000366
7/13/2021,76.48999786
7/14/2021,74.76000214
7/15/2021,73.47000122
7/16/2021,73.58999634
7/19/2021,68.62000275
7/20/2021,69.34999847
7/21/2021,72.23000336
7/22/2021,73.79000092
7/23/2021,74.09999847
7/26/2021,74.5
7/27/2021,74.48000336
7/28/2021,74.73999786
7/29/2021,76.05000305
7/30/2021,76.33000183
8/2/2021,72.88999939
8/3/2021,72.41000366
8/4/2021,70.37999725
8/5/2021,71.29000092
8/6/2021,70.69999695
8/9/2021,69.04000092
8/10/2021,70.62999725
8/11/2021,71.44000244
8/12/2021,71.30999756
8/13/2021,70.58999634
8/16/2021,69.51000214
8/17/2021,69.02999878
8/18/2021,68.23000336
8/19/2021,66.44999695
8/20/2021,65.18000031
8/23/2021,68.75
8/24/2021,71.05000305
8/25/2021,72.25
8/26/2021,71.06999969
8/27/2021,72.69999695
8/30/2021,73.41000366
8/31/2021,72.98999786
9/1/2021,71.58999634
9/2/2021,73.02999878
9/3/2021,72.61000061
9/7/2021,71.69000244
9/8/2021,72.59999847
9/9/2021,71.44999695
9/10/2021,72.91999817
9/13/2021,73.51000214
9/14/2021,73.59999847
9/15/2021,75.45999908
9/16/2021,75.66999817
9/17/2021,75.33999634
9/20/2021,73.91999817
9/21/2021,74.36000061
9/22/2021,76.19000244
9/23/2021,77.25
9/24/2021,78.08999634
9/27/2021,79.52999878
9/28/2021,79.08999634
9/29/2021,78.63999939
9/30/2021,78.51999664
10/1/2021,79.27999878
10/4/2021,81.26000214
10/5/2021,82.55999756
10/6/2021,81.08000183
10/7/2021,81.94999695
10/8/2021,82.38999939
10/11/2021,83.65000153
10/12/2021,83.41999817
10/13/2021,83.18000031
10/14/2021,84
10/15/2021,84.86000061
10/18/2021,84.33000183
10/19/2021,85.08000183
10/20/2021,85.81999969
10/21/2021,84.61000061
10/22/2021,85.52999878
10/25/2021,85.98999786
10/26/2021,86.40000153
10/27/2021,84.58000183
10/28/2021,84.31999969
10/29/2021,84.37999725
11/1/2021,84.70999908
11/2/2021,84.72000122
11/3/2021,81.98999786
11/4/2021,80.54000092
11/5/2021,82.73999786
11/8/2021,83.43000031
11/9/2021,84.77999878
11/10/2021,82.63999939
11/11/2021,82.87000275
11/12/2021,82.16999817
11/15/2021,82.05000305
11/16/2021,82.43000031
11/17/2021,80.27999878
11/18/2021,81.23999786
11/19/2021,78.88999939
11/22/2021,79.69999695
11/23/2021,82.30999756
11/24/2021,82.25
11/26/2021,72.72000122
11/29/2021,73.44000244
11/30/2021,70.56999969
12/1/2021,68.87000275
12/2/2021,69.66999817
12/3/2021,69.87999725
12/6/2021,73.08000183
12/7/2021,75.44000244
12/8/2021,75.81999969
12/9/2021,74.41999817
12/10/2021,75.15000153
12/13/2021,74.38999939
12/14/2021,73.69999695
12/15/2021,73.87999725
12/16/2021,75.01999664
12/17/2021,73.51999664
12/20/2021,71.51999664
12/21/2021,73.98000336
12/22/2021,75.29000092
12/23/2021,76.84999847
12/27/2021,78.59999847
12/28/2021,78.94000244
12/29/2021,79.23000336
12/30/2021,79.31999969
12/31/2021,77.77999878
1/3/2022,78.98000336
1/4/2022,80
1/5/2022,80.80000305
1/6/2022,81.98999786
1/7/2022,81.75
1/10/2022,80.87000275
1/11/2022,83.72000122
1/12/2022,84.66999817
1/13/2022,84.47000122
1/14/2022,86.05999756
1/18/2022,87.51000214
1/19/2022,88.44000244
1/20/2022,88.37999725
1/21/2022,87.88999939
1/24/2022,86.26999664
1/25/2022,88.19999695
1/26/2022,89.95999908
1/27/2022,89.33999634
1/28/2022,90.02999878
1/31/2022,91.20999908
2/1/2022,89.16000366
2/2/2022,89.47000122
2/3/2022,91.11000061
2/4/2022,93.26999664
2/7/2022,92.69000244
2/8/2022,90.77999878
2/9/2022,91.55000305
2/10/2022,91.41000366
2/11/2022,94.44000244
2/14/2022,96.48000336
2/15/2022,93.27999878
2/16/2022,94.80999756
2/17/2022,92.97000122
2/18/2022,93.54000092
2/22/2022,96.83999634
2/23/2022,96.83999634
2/24/2022,99.08000183
2/25/2022,97.93000031
2/28/2022,100.9899979
3/1/2022,104.9700012
3/2/2022,112.9300003
3/3/2022,110.4599991
3/4/2022,118.1100006
3/7/2022,123.2099991
3/8/2022,127.9800034
3/9/2022,111.1399994
3/10/2022,109.3300018
3/11/2022,112.6699982
3/14/2022,106.9000015
3/15/2022,99.91000366
3/16/2022,98.01999664
3/17/2022,106.6399994
3/18/2022,107.9300003
3/21/2022,115.6200027
3/22/2022,115.4800034
3/23/2022,121.5999985
3/24/2022,119.0299988
3/25/2022,120.6500015
3/28/2022,112.4800034
3/29/2022,110.2300034
3/30/2022,113.4499969
3/31/2022,107.9100037
4/1/2022,104.3899994
4/4/2022,107.5299988
4/5/2022,106.6399994
4/6/2022,101.0699997
4/7/2022,100.5800018
4/8/2022,102.7799988
4/11/2022,98.48000336
4/12/2022,104.6399994
4/13/2022,108.7799988
4/14/2022,111.6999969
4/18/2022,113.1600037
4/19/2022,107.25
4/20/2022,106.8000031
4/21/2022,108.3300018
4/22/2022,106.6500015
4/25/2022,102.3199997
4/26/2022,104.9899979
4/27/2022,105.3199997
4/28/2022,107.5899963
4/29/2022,109.3399963
5/2/2022,107.5800018
5/3/2022,104.9700012
5/4/2022,110.1399994
5/5/2022,110.9000015
5/6/2022,112.3899994
5/9/2022,105.9400024
5/10/2022,102.4599991
5/11/2022,107.5100021
5/12/2022,107.4499969
5/13/2022,111.5500031
5/16/2022,114.2399979
5/17/2022,111.9300003
5/18/2022,109.1100006
5/19/2022,112.0400009
5/20/2022,112.5500031
5/23/2022,113.4199982
5/24/2022,113.5599976
5/25/2022,114.0299988
5/26/2022,117.4000015
5/27/2022,119.4300003
5/31/2022,122.8399963
6/1/2022,116.2900009
6/2/2022,117.6100006
6/3/2022,119.7200012
6/6/2022,119.5100021
6/7/2022,120.5699997
6/8/2022,123.5800018
6/9/2022,123.0699997
6/10/2022,122.0100021
6/13/2022,122.2699966
6/14/2022,121.1699982
6/15/2022,118.5100021
6/16/2022,119.8099976
6/17/2022,113.1200027
6/21/2022,114.6500015
6/22/2022,111.7399979
6/23/2022,110.0500031
6/24/2022,113.1200027
6/27/2022,115.0899963
6/28/2022,117.9800034
6/29/2022,116.2600021
6/30/2022,114.8099976
7/1/2022,111.6299973
7/5/2022,102.7699966
7/6/2022,100.6900024
7/7/2022,104.6500015
7/8/2022,107.0199966
7/11/2022,107.0999985
7/12/2022,99.48999786
7/13/2022,99.56999969
7/14/2022,99.09999847
7/15/2022,101.1600037
7/18/2022,106.2699966
7/19/2022,107.3499985
7/20/2022,106.9199982
7/21/2022,103.8600006
7/22/2022,103.1999969
7/25/2022,105.1500015
7/26/2022,104.4000015
7/27/2022,106.6200027
7/28/2022,107.1399994
7/29/2022,110.0100021
8/1/2022,100.0299988
8/2/2022,100.5400009
8/3/2022,96.77999878
8/4/2022,94.12000275
8/5/2022,94.91999817
8/8/2022,96.65000153
8/9/2022,96.30999756
8/10/2022,97.40000153
8/11/2022,99.59999847
8/12/2022,98.15000153
8/15/2022,95.09999847
8/16/2022,92.33999634
8/17/2022,93.65000153
8/18/2022,96.58999634
8/19/2022,96.72000122
8/22/2022,96.48000336
8/23/2022,100.2200012
8/24/2022,101.2200012
8/25/2022,99.33999634
8/26/2022,100.9899979
8/29/2022,105.0899963
8/30/2022,99.30999756
8/31/2022,96.48999786
9/1/2022,92.36000061
9/2/2022,93.01999664
9/6/2022,92.83000183
9/7/2022,88
9/8/2022,89.15000153
9/9/2022,92.83999634
9/12/2022,94
9/13/2022,93.16999817
9/14/2022,94.09999847
9/15/2022,90.83999634
9/16/2022,91.34999847
9/19/2022,92
9/20/2022,90.62000275
9/21/2022,89.83000183
9/22/2022,90.45999908
9/23/2022,86.15000153
9/26/2022,84.05999756
9/27/2022,86.26999664
9/28/2022,89.31999969
9/29/2022,88.48999786
9/30/2022,87.95999908
10/3/2022,88.86000061
10/4/2022,91.80000305
10/5/2022,93.37000275
10/6/2022,94.41999817
10/7/2022,97.91999817
10/10/2022,96.19000244
10/11/2022,94.29000092
10/12/2022,92.44999695
10/13/2022,94.56999969
10/14/2022,91.62999725
10/17/2022,91.62000275
10/18/2022,90.02999878
10/19/2022,92.41000366
10/20/2022,92.37999725
10/21/2022,93.5
10/24/2022,93.26000214
10/25/2022,93.51999664
10/26/2022,95.69000244
10/27/2022,96.95999908
10/28/2022,95.76999664
10/31/2022,94.83000183
11/1/2022,94.65000153
11/2/2022,96.16000366
11/3/2022,94.66999817
11/4/2022,98.56999969
11/7/2022,97.91999817
11/8/2022,95.36000061
11/9/2022,92.65000153
11/10/2022,93.66999817
11/11/2022,95.98999786
11/14/2022,93.13999939
11/15/2022,93.86000061
11/16/2022,92.86000061
11/17/2022,89.77999878
11/18/2022,87.62000275
11/21/2022,87.44999695
11/22/2022,88.36000061
11/23/2022,85.41000366
11/25/2022,83.62999725
11/28/2022,83.19000244
11/29/2022,83.02999878
11/30/2022,85.43000031
12/1/2022,86.87999725
12/2/2022,85.56999969
12/5/2022,82.68000031
12/6/2022,79.34999847
12/7/2022,77.16999817
12/8/2022,76.15000153
12/9/2022,76.09999847
12/12/2022,77.98999786
12/13/2022,80.68000031
12/14/2022,82.69999695
12/15/2022,81.20999908
12/16/2022,79.04000092
12/19/2022,79.80000305
12/20/2022,79.98999786
12/21/2022,82.19999695
12/22/2022,80.98000336
12/23/2022,83.91999817
12/27/2022,84.33000183
12/28/2022,83.26000214
12/29/2022,82.26000214
12/30/2022,85.91000366
1/3/2023,82.09999847
1/4/2023,77.83999634
1/5/2023,78.69000244
1/6/2023,78.56999969
1/9/2023,79.65000153
